movie_id,title,original_title,plot,genres,year,rating,vote_count,director,runtime,tagline,mood_tags,dominant_emotions,review_count,tmdb_top_rated_rank
398818,请以你的名字呼唤我,Call Me by Your Name,故事发生在八十年代的意大利里维埃拉，每年夏天，十七岁的少年埃利奥（提莫西·查拉梅 Timothée Chalamet 饰）都会跟家人在这里。今年，和他们共享假日时光的，还有来自美国的奥利弗（艾米·汉莫 Armie Hammer 饰），高大英俊热情开朗的奥利弗很快就获得了埃利奥一家人的喜爱。随着时间的推移，埃利奥和奥利弗之间渐渐产生了致命的吸引力，但性别和年龄的桎梏让他们迟迟无法跨出那关键的一步，与此同时，单纯善良的少女马奇娅（艾斯特·加莱尔 Esther Garrel 饰）也向埃利奥奉献着自己的感情和身体。最终，汹涌的激情冲破了埃利奥和奥利弗之间的防线，两人开始了一段注定不会有结果的恋情。,爱情|剧情,2017,8.1,12500,卢卡·瓜达尼诺,132,请以你的名字呼唤我 我亦将如此,非常hope|非常love,love|hope,3,187
19,大都会,Metropolis,在一个未来都市中，工人阶级和城市规划者之间存在着巨大的鸿沟。这座城市的缔造者的儿子爱上了一位工人阶级的先知，这位先知预言会有一位救世主到来，调解他们之间的分歧。,剧情|科幻,1927,8.1,2969,弗里德里希·朗,153,,引人深思|非常tension|情感强烈,tension,2,188
146233,囚徒,Prisoners,为了自己孩子的性命你会做到哪一步？凯勒.多佛 面对的是每个父母最恐惧的恶梦。他六岁的女儿安娜和小玩伴祖儿一起失踪了。唯一的线索是早前停在他家附近的一辆休闲车。在调查中，警探洛基 逮捕了这辆车的车主亚历克斯.琼斯，但因为缺乏证据而不得不放了他。 想到自己的孩子身处险境，急疯了的多佛决定靠自己。这位绝望的父亲决定不顾一切找到失踪的小女生们，但在找寻女儿的过程中，他渐渐迷失了自己，从而引出一个问题：寻求正义是不是可以超越法治？,剧情|惊悚|犯罪,2013,8.1,12589,丹尼斯·维伦纽瓦,153,,引人深思|非常tension|情感强烈,tension,5,189
755812,奇迹少女：纽约篇,"Miraculous World : New York, les héros unis",玛莉娜是住在现代法国的巴黎少女，因为一次善举获得神秘老人的认可，得到了能变身为超级英雄瓢虫少女的力量。同样获得变身能力的还有玛莉娜的同班同学艾俊，他是知名设计师之子，因家庭过度保护长期在家自学，第一天上学却阴错阳差使玛莉娜误会其恶作剧。双方在不知道对方真实身份的情况下，以瓢虫少女及黑猫之名义拯救被黑化的巴黎市民，而艾俊对玛莉娜澄清恶作剧一事后，艾俊温文的风度使得玛莉娜开始迷恋他，一见艾俊便手足无措，但是艾俊却喜欢上智勇双全的瓢虫少女，以黑猫的身份几度示爱，都被心有所属的玛莉娜拒绝。两人面临的挑战除了爱情问题，还有在巴黎制造混乱的邪恶反派。,动画|电视电影|奇幻|动作,2020,8.1,1118,托马斯·阿斯特鲁克,61,,值得推荐|非常love|情感丰富,love,0,190
1026227,还有明天,C'è ancora domani,1946年5月的罗马被二战留下的贫困、街头游荡的盟军民兵，以及6月2日至3日的国体公投所激发的变革愿望撕裂。女主角迪莉娅是虐待狂伊万诺的妻子，也是三个孩子的母亲，其中包括十几岁的玛塞拉。在处理家庭事务的间隙，她照顾闷闷不乐的岳父奥托里诺，偶尔还要去城里的一些商店打工。这个女人在这艰难的生活中也有几个盟友：爱她的机械师尼诺；玛丽莎，一位机智乐观的朋友；还有威廉，想要帮助她的非裔美国士兵。迪莉娅的生活被玛塞拉与朱利奥的订婚打乱。朱利奥来自一个富裕的家庭，他们的收入主要源于经营的酒吧。然而迪莉娅很快意识到，若红事确定，她的女儿将走向与她相似的痛苦婚姻。因此，在威廉的帮助下，她设法炸毁了准女婿的酒吧，迫使他们家离开罗马。尽管马塞拉陷入绝望，但迪莉娅知道她做了正确的事。在邮寄给她的第一张选民卡的鼓励下，她决心反击。6月2日，决定国家命运的时刻到来。迪莉娅想要参加，并找借口逃离丈夫，但岳父却突然去世。好在这并未阻碍她作为女性第一次参与投票。可她丢失的选民卡却接二连三被丈夫和绝望中的女儿找到。她必须在其中周旋，确保能为自己、孩子和国家的未来做出正确的选择。,剧情|喜剧|历史,2023,8.097,1455,保拉·科泰莱西,118,,非常joy|非常sadness,sadness|joy,2,191
600354,困在时间里的父亲,The Father,安东尼是一个身患疾病的年迈父亲，他淘气而又高度独立，随着年龄的增长，他拒绝了女儿安妮的一切帮助。然而，在女儿安妮决定和她的伴侣搬去巴黎后，这种帮助变得至关重要。面对不断变化的环境时，安东尼开始怀疑他所爱的人、他自己的思想、甚至他的现实结构。,剧情,2020,8.097,3464,弗洛里安·泽勒,97,,值得推荐|非常joy|情感丰富,joy,5,192
20334,街角的商店,The Shop Around the Corner,礼品店的两名员工彼此看不顺眼，却浑然不知他们正通过匿名笔友的通信坠入爱河。,喜剧|剧情|爱情,1940,8.1,785,恩斯特·刘别谦,99,,非常joy|非常love|温暖治愈,joy|love,2,193
614,野草莓,Smultronstället,一位年迈的教授在经历了冷漠的一生后，被迫面对自己存在的空虚。,剧情,1957,8.096,1746,英格玛·伯格曼,91,,非常hope|值得一看|情感真挚,hope,2,194
103663,狩猎,Jagten,"刚刚和妻子离婚的卢卡斯目前在一家托儿所工作，心地善良个性温和的他很快就受到了同事和孩子们的喜爱，其中，一个名叫卡拉的早熟女孩对卢卡斯尤为的亲近。面对女孩幼稚 而单纯的示好，卢卡斯只能婉转的拒绝，可令他没有想到的是，这一举动将他的生活推向了风口浪尖。 卡拉报复性的谎言让卢卡斯背负起了性侵女童的罪名，一时间，这个好好先生成为了整个小镇排挤和压迫的对象。好友的愤怒，前妻的不信任，爱犬的死亡和陌生人的恶意让卢卡斯几近崩溃，而当小小的卡拉吐露真相之后，恶意却并没有随着卢卡斯的重获清白而划下句点。",剧情,2012,8.094,4533,托马斯·温特伯格,115,,非常anger|非常joy,joy|anger,5,195
24382,圣母街上的大人物,I soliti ignoti,"　　这是《男人的争斗》（Rififi）的搞笑版。两个小偷带领一群小混混进行一个宏伟的偷盗计划。他们打算从一处公寓挖一个地道，进入附近一家商店，结果地道挖进了公寓的另一个房间，这只是一个小差错。反正这群笨贼该犯的错全犯了，而那个要偷的保险箱似乎唾手可得，但他们就是没本事得手。 　　影片有一流的表演，每人都有闪光的机会。1987年推出续集。该片在一定程度上开创了“笨贼漫天飞”的喜剧类型，很多国家的此类影片均受到本片的影响，美国曾推出两部正式重拍版。",喜剧|犯罪,1958,8.1,750,Mario Monicelli,106,,值得推荐|非常joy|情感丰富,joy,0,196
843,花样年华,花樣年華,"1960年代的香港，报馆编辑周慕云与太太搬进一间住户多是上海人的公寓，和某家日资公司的贸易代表陈先生与太太苏丽珍成了邻居。因为发现各自在外工作的配偶背着他们有了婚外情，周慕云和苏丽珍开始见面商讨未来可能发生的事情以及相应对策。 起初两人是君子之交淡如水就事谈事，可是日子一日接一日过去后，在周围一帮上海邻居的闲言碎语中，他们发现配偶的事早空出了他们的脑袋，彼此眼里只剩下了对方，而刻意回避已生出的感情的结果，是更加刻骨的相思。",剧情|爱情,2000,8.093,3083,王家卫,99,,非常sadness|非常joy|温暖治愈|非常tension|非常love,love|joy|sadness,1,197
655,德州巴黎,"Paris, Texas",　　查韦斯（Harry Dean Stanton 饰）迷失在德州荒无人烟的沙漠中，因为身体虚弱而昏迷。医院联系了他的弟弟沃特（Dean Stockwell 饰）来接他。出院的查韦斯一直沉默，直到看见“巴黎，德州”的牌子，才终于开口。回到洛杉矶弟弟家，查韦斯见到了儿子亨特（Hunter Carson 饰演），弟弟弟妹其实是养父养母。但是亨特对突如其来的父亲并不接受。后来，查韦斯用很特别的方式收复了孩子的心。通过交流，查韦斯了解到孩子的生母简（Nastassja Kinski 饰）的下落。于是，父子踏上了一条寻母之路……本片获第37届戛纳电影节最佳影片金棕榈大奖。,剧情,1984,8.1,2086,维姆·文德斯,147,,值得推荐|非常joy|情感丰富,joy,4,198
38,暖暖内含光,Eternal Sunshine of the Spotless Mind,内向沉稳的约尔·巴瑞斯（金·凯瑞 饰）在一次聚会中认识了率真随性的克莱门汀·克罗斯基（凯特·温丝莱特 饰），二人成为情侣。和普通的情侣一样，他们的日子也在甜蜜和争吵中度过。2004年情人节前夕，当约尔精心准备好礼物，为不久前一次争吵找到克莱门汀道歉时，他惊讶地发现，克莱门汀根本都不记得他了。原来冲动的克莱门汀受不了二人交往中争吵的痛苦，到“忘情诊所”，把关于约尔的记忆删除得一干二净。约尔无法原谅克莱门汀的任性，也无法忍受失去她的痛苦，所以他也到了“忘情诊所”，请求医生霍华德博士（汤姆·维尔金森 饰）消除关于克莱门汀的记忆。记忆清除程序开始启动，约尔在自己的记忆中游走，他发现和克莱斯汀一起度过的那些时光，无论是痛苦还是甜蜜，都弥足珍贵，他并不想忘记这个自己深爱的女人。但是，程序一旦启动就无法逆转，约尔只能想尽办法把克莱斯汀藏到记忆最深的地方，那些现实中克莱斯汀本来没有出现过的时间角落，以保存这份爱情……　　,科幻|剧情|爱情,2004,8.092,15833,米歇尔·贡德里,108,我已经忘了过去对你的感觉,有些love|非常sadness|非常joy|非常hope|悲伤但充满希望|温暖治愈,joy|sadness|hope,5,199
664767,真人快打传奇：蝎子的复仇,Mortal Kombat Legends: Scorpion's Revenge,聚焦了异世界和地球之间的千载难逢的比赛，这场比赛将最终决定地球和人类所有的公民的命运。地球保护者雷电必须聚集其领域最伟大的战士，以从邪恶的尚宗手上保卫地球，从而结束所有战斗。,动画|动作|奇幻,2020,8.091,1426,Ethan Spaulding,80,,非常joy|非常tension,joy|tension,3,200
11878,用心棒,用心棒,一个狡猾的浪人来到一个被两个犯罪团伙分裂的小镇，决定利用他们互相残杀来解放小镇。,剧情|惊悚,1961,8.09,1602,黑泽明,110,,非常tension|非常sadness,sadness|tension,3,201
282848,神秘博士：博士之时,Doctor Who: The Time of the Doctor,宇宙中最邪恶的物种都被一条神秘的消息吸引来到一座宁静的星球小镇：圣诞。博士和他的朋友们必须要破解出这条信息，因为博士的命运与整个宇宙的命运都握在其中。,剧情|科幻|电视电影,2013,8.1,302,Jamie Payne,60,,非常peace|心灵平静,peace,0,202
239,热情如火,Some Like It Hot,两名男音乐家目睹了一场黑帮谋杀后，他们伪装成女性，加入了一支全女子乐队逃离了该州，但随后又出现了其他复杂情况。,喜剧|爱情|犯罪,1959,8.09,3715,比利·怀尔德,120,,非常anger|非常joy|非常love|温暖治愈,joy|love|anger,3,203
470044,你给的仇恨,The Hate U Give,　　基于Angela Thomas所著同名小说，聚焦种族问题和警察暴行。  16岁黑人女主角Starr Carter某天晚上去参加派对，遇到了儿时最好的朋友Khalil，派对之后后者载她回家，两人在路上被一个警察拦下，Khalil被迫下车，随后警察朝徒手的Khalil开枪。此事很快成为全国头条，Khalil被描述为“暴徒、毒贩”，而警察似乎并没有多大兴趣展开调查。 一群抗议者走上街头，将Starr居住的街区变为了战区，大家都尝试弄清楚到底发生了什么，而唯一知道真相的只有Starr，她做了很多采访试图还Khalil清白，她说的话将决定警察是进监狱还是被宣告无罪。,犯罪|剧情,2018,8.089,2187,小乔治·蒂尔曼,132,,非常anger|非常sadness,anger|sadness,0,204
149871,辉夜姬物语,かぐや姫の物語,　　住在深山老林里的老爷爷（地井武男 配音）一早进山砍竹子，结果竟在附近的一根发光的竹笋中发现了只有掌心大小的娃娃。没有子女的老爷爷兴奋不已，他双手捧着娃娃回到家中，而小家伙竟然在老奶奶（宫本信子 配音）的手中越变越大。之后的岁月里，舐犊情深的爷爷小心呵护他的公主（朝仓亚纪 配音），小女孩则以惊人的速度生长，她与村里的孩子们周游乡间，结识了诚实可靠的舍丸哥哥（高良健吾 饰），而一首莫名的歌曲却令她潸然泪下。老爷爷在山里先后发现金子和美丽布匹，他决心让公主过上贵族的生活，于是举家搬到了京城的豪宅中。公主超凡脱俗，貌美绝伦，从此“辉耀姬”的名字在京城贵族间广为传颂。然而美丽女孩的笑容渐渐退去，这似乎并不是她所向往的生活……,动画|剧情|奇幻,2013,8.087,1907,高畑勋,137,公主的罪与罚,非常joy|非常sadness,joy|sadness,0,205
406,怒火青春,La Haine,影片以1993年在巴黎18区发生的一起警察暴力的真实事件为背景：一名警察在巡逻期间枪杀了一名17岁的扎伊尔少年Makomé M'Bowolé。而在影片当中，巴黎街头，一群反政府青年。纠纷由其中一人被警察殴打重伤而起，众人怀恨在心。文兹（文森特·卡塞尔 Vincent Cassel饰）弄到一把真枪，决心还以颜色。他们的仇恨与愤怒随处可见，这场与警察之间的大规模冲突，一触即发。混战中，文兹被警察开枪打死，他的同党也颤抖着对准了警察的头，枪声响起……无论是警察还是街头混混，每个人都失去了控制。这青春期里的不安与躁动，就像失控的怒火一般，无人幸免。 导演马修·卡索维茨荣获第48届戛纳电影节(1995)主竞赛单元最佳导演奖。,剧情,1995,8.086,4351,马蒂厄·卡索维茨,98,,非常fear|紧张刺激,fear,3,206
387,从海底出击,Das Boot,　　二次大战期间，德军一艘U型潜艇奉命出击，完成对英国船队的袭击任务，当他们完成任务返航途中，却遭遇上前所未见的危机。《从海底出击》片长超过三个小时，而从开始到结束的每一分钟里，时间几乎都消耗在一艘德国潜艇的封闭空间里面，满脸油污、胡子拉茬的德国海军是影片的主要角色。在它的悠长篇幅之中并不缺乏大起大落的情节起伏，潜在的重重危机随时威胁着舰艇上官兵的生命安全，这个貌似强大而冷冰冰的庞然大物完全不能自保，一切只能听天由命。,剧情|历史|战争,1981,8.085,2383,沃尔夫冈·彼得森,200,,紧张刺激|非常fear|非常sadness,sadness|fear,3,207
663558,新神榜：哪吒重生,新神榜：哪吒重生,三千年前，天下动荡，人神共遇大劫，不想哪吒的一缕魂魄逃脱天罗地网，世世转世投胎，这一世与东海市酷爱机车的热血青年李云祥人神共生。然而龙族对哪吒恩怨并未善罢甘休，有着哪吒元神的李云祥，亦无法逃脱被龙族赶尽杀绝的宿命。东海危在旦夕，李云祥是否能够与哪吒元神并肩作战，成为抵抗龙族的英雄？东海市的子民能否得到拯救？,动画|奇幻|动作,2021,8.1,487,赵霁,116,,非常joy|非常tension,joy|tension,0,208
12445,哈利·波特与死亡圣器（下）,Harry Potter and the Deathly Hallows: Part 2,当又一次和伏地魔的意识连通，哈利断定最后一件魂器藏在霍格沃茨，于是和罗恩、赫敏一同返回阴云密布的学校。在好友们的帮助下，他们成功驱逐了斯内普，然而觉察到哈利目的的伏地魔则率领徒众向霍格沃茨逼近。食死徒、摄魂怪、巨人疯狂涌入这所有着悠久历史的魔法学校，正邪决战旋即爆发，一时间血雨腥风，死伤无数。从斯内普的眼泪中，哈利不仅了解到父辈的故事，也证实了藏缅于他体内的最后的秘密。在此之后，他也和伏地魔迎来了最后的对决……,冒险|奇幻,2011,8.084,21450,大卫·叶茨,130,一切终将结束,值得推荐|非常joy|情感丰富,joy,3,209
411088,看不见的客人,Contratiempo,艾德里安（马里奥·卡萨斯 Mario Casas 饰）经营着一间科技公司，事业蒸蒸日上，家中有美丽贤惠的妻子和活泼可爱的女儿，事业家庭双丰收的他是旁人羡慕的对象。然而，野心勃勃的艾德里安并未珍惜眼前来之不易的生活，一直以来，他和一位名叫劳拉（芭芭拉·蓝妮 Bárbara Lennie 饰）的女摄影师保持着肉体关系。某日幽会过后，两人驱车离开别墅，却在路上发生了车祸，为了掩盖事件的真相，两人决定将在车祸中死去的青年丹尼尔联同他的车一起沉入湖底。之后，劳拉遇见了一位善良的老人，老人将劳拉坏掉的车拉回家中修理，然而，令劳拉没有想到的是，这位老人，竟然就是丹尼尔的父亲。,剧情|悬疑|惊悚,2017,8.083,4807,奥里奥尔·保罗,107,,非常tension|非常love,tension|love,4,210
705,彗星美人,All About Eve,一位年轻貌美的女演员设法融入了一位成名已久但日渐衰老的舞台女演员及其戏剧界朋友的圈子。,剧情,1950,8.1,1626,Joseph L. Mankiewicz,138,,值得推荐|非常joy|情感丰富,joy,4,211
2457,天堂的孩子,Les Enfants du Paradis,讲述了一个女人被四个不同的男人爱慕的故事。导演马塞尔·卡内和编剧雅克·普雷维尔巧妙地融合了戏剧、文学、音乐和设计，重现了十九世纪巴黎动荡不安的世界，那里充斥着小贩和贵族、窃贼和交际花、皮条客和预言家。[Janus Films],剧情|爱情,1945,8.1,438,Marcel Carné,190,,值得推荐|非常love|情感丰富,love,1,212
20532,山椒大夫,山椒大夫,一位理想主义的统治者违抗封建领主的命令，被流放，妻儿被迫自谋生路，最终被残暴的奴隶贩子拆散。在沟口健二精湛的执导下，这部经典的日本故事成为了电影史上最伟大的杰作之一，它以恢弘的气势和感人的笔触，展现了人类在邪恶面前的坚韧不拔。,剧情,1954,8.1,407,沟口健二,124,,值得推荐|非常love|情感丰富,love,1,213
831827,家门之外,Far from the Tree,做家长很难，尤其是一只年幼浣熊有好奇心时，他的家长努力确保大家的安全。在华特迪士尼动画制作室的短片《家门之外》中，这只年轻的浣熊学会以开放的心态生活，即使潜伏着危险。,动画|家庭,2021,8.1,383,Natalie Nourigat,7,,值得推荐|非常joy|情感丰富,joy,0,214
55823,大战争,La grande guerra,　　两个意大利士兵被卷入第一次世界大战，他们很想逃脱战争的阴霾，想了很多办法，但是现实无情，总是把他们推到荒唐而危险的境况中。在一次次偷懒成功后，他们却目睹着一次次战友们血肉模糊的战场惨状。终于一个亡故战友的妻子令两人的思想有了变化，在一次对敌行动被俘后两人被处死，但他们的长官却还以为他们照旧做了逃兵。,喜剧|战争|剧情,1959,8.1,363,Mario Monicelli,137,,非常joy|非常fear|紧张刺激|非常sadness,joy|fear|sadness,0,215
7345,血色将至,There Will Be Blood,1898年，银矿工丹尼尔·普莱恩惟尤（丹尼尔·戴·刘易斯 Daniel Day Lewis 饰）因井下作业事故摔断了腿，但他因祸得福了解到秘密的石油信息。他利用领养的孤儿HW（狄龙·弗雷泽尔 Dillon Freasier 饰）欺骗乡民赢得了石油地盘，从此飞黄腾达。但是， 成为 石油大亨的他并不快乐，在一次意外事故中H.W不幸失聪， HW对他的怨恨与日俱增，他唯一认亲的兄弟居然也是冒牌货。传教士伊莱·桑迪不过是个借宗教蛊惑人心的小人。在一次采矿事故中，丹尼尔的工人不幸丧生。正当他希望伊莱（保罗·达诺 Paul Dano 饰）施以援手时，对方羞辱了他，两人从此开始明争暗斗……,剧情,2007,8.076,7094,保罗·托马斯·安德森,158,21世纪最好的电影,非常hope|非常joy,joy|hope,5,216
1091,怪形,The Thing,"　　1982年冬天，挪威科考队的一架直升机突然打破了南极大陆的平静，直升机疯狂的追逐一只雪橇犬，最后坠毁在美国科考营地的附近。美国科考队员对挪威考察队近期人员骤减的情况有所耳闻，于是飞行员麦克（Kurt Russell 饰）与众人赶赴挪威营地，结果看到的是一地破败中四处散落着奇怪的尸体，并有证据表明挪威人得到了某种冰封状态中的生物。医生布莱尔（Wilford Brimley 饰）研究了尸体的变异却无法破解成因。当晚，犬笼中的狗遭到袭击并发生了变异，一种不可知的生物正在这孤寂的南极大陆威胁着科考队员们的生命…… 　　本片翻拍自1951年由霍华德•霍克斯指导的《The Thing From Another World》。",恐怖|悬疑|科幻,1982,8.072,7565,约翰·卡朋特,109,,有些love|非常loneliness|非常fear|紧张刺激,fear|loneliness|love,5,217
31439,活着,活着,"富少福贵（葛优 饰）嗜赌成性，妻子家珍（巩俐 饰）屡劝无果后带着女儿凤霞离开了他。当夜，福贵输光所有家产气死父亲，被迫靠变卖母亲首饰租间破屋过活。一年后，家珍手拉凤霞怀抱刚出世的儿子有庆回到家中，福贵痛改前非，开始靠演皮影戏过起安份守己的日子。但好景不常，内战时期，福贵被国民党抓去当劳工，一番辗转终回到家乡与一家人团圆后，凤霞因病变成哑巴，而在后来的大跃进和文革中，他虽获某些小福，逆境却也一直与他如影相随。 根据余华同名小说改编。",剧情|爱情|战争,1994,8.069,350,张艺谋,132,,非常fear|紧张刺激|非常love|非常sadness,sadness|love|fear,0,218
21634,天佑鲍比,Prayers for Bobby,本片根据真人真事改编。Bobby（瑞恩·凯利 Ryan Kelley 饰）是一个善良、虔诚的少年，有爱他的家人。但在他向家人坦白自己的性倾向后一切改变了。母亲Mary（西格妮·韦弗 Sigourney Weaver 饰）认为同性恋会下地狱的训诫，想尽办法矫正儿子。而Bobby的痛苦与日俱增。在满20岁生日前Bobby认识了开朗青年David，可Mary拒绝接受，并以有一个同性恋儿子为耻。Bobby伤心的离开家最后选择死亡来结束内心的折磨。他的死彻底唤醒了家人，尤其是Mary，她在无尽的悔恨中开始接触同性恋人群，参加PFLAG小组，与神职人员探讨圣经解释。在翻阅儿子的日记后，她开始直面自己认同儿子。失去儿子的母亲在倾盆大雨中失声痛哭，雨水和泪水将固执、偏见和不理解洗刷得一干二净。Mary此后将毕生投入到同志维权事业中，帮助那些和Bobby一样的少年。,剧情|历史|电视电影,2009,8.069,608,拉塞尔·穆卡希,89,,有些love|非常fear|非常sadness|非常joy|紧张刺激|温暖治愈,joy|sadness|fear,1,219
11659,灿烂人生,La meglio gioventù,马里奥（阿莱西奥•博尼 Alessio Boni 饰）和尼古拉（卢伊吉洛•肖卡 Luigi Lo Cascio 饰）是亲密无间的两兄弟，但是酷爱诗歌的马里奥却在考试中因为与教授意见相左而不及格，相反尼古拉投其所好的表现赢得了医学教授的好评拿到了高分。他们几个朋友相约去毕 业旅行，但是马里奥却带来了另外一个不速之客——他从精神病院搭救出来受伤的女孩佐珍（杰丝敏•特丽卡 Jasmine Trinca 饰）。于是，兄弟俩决定陪她寻找亲人。在一片革命洪流之中，马里奥弃笔从戎，选择做警察，而尼古拉则漂泊异乡成为了精神科医生。佛罗伦萨的大水，让兄弟俩重逢，此时尼古拉已经和钢琴师朱莉安成为伉俪。而马里奥则对摄影师米雷拉一见钟情。他们的感情同样经受着社会动荡的考验…… 本片片长6个小时，通过讲述意大利一家人的悲欢离合，反映了意大利从1966年至2000年的社会巨变。,剧情|历史|爱情,2003,8.069,582,马可·图利欧·吉欧达纳,367,,值得推荐|非常love|情感丰富,love,0,220
8392,龙猫,となりのトトロ,"小月的母亲生病住院了，父亲带着她与四岁的妹妹小梅到乡间的居住。她们对那里的环境都感到十分新奇，也发现了很多有趣的事情。她们遇到了很多小精灵，她们来到属于她们的环境中，看到了她们世界中很多的奇怪事物，更与一只大大胖胖的龙猫成为了朋友。龙猫与小精灵们利用他们的神奇力量，为小月与妹妹带来了很多神奇的景观，令她们大开眼界。 妹妹小梅常常挂念生病中的母亲，嚷着要姐姐带着她去看母亲，但小月拒绝了。小梅竟然自己前往，不料途中迷路了，小月只好寻找她的龙猫及小精灵朋友们帮助。",奇幻|动画|家庭,1988,8.067,8479,宫崎骏,86,让我们去见龙猫吧,值得推荐|非常joy|情感丰富,joy,5,221
832,M就是凶手,M - Eine Stadt sucht einen Mörder,柏林这些天连续发生了多起小女孩失踪事件，最后发现这些孩子都无一例外惨遭毒手。这个专门以小女孩为目标的凶手令到柏林城内人人惊恐，家长都不敢让自己的孩子外出玩耍；警察们更是在社会压力下全部出动，然而却一无所获；连黑道都感到压力了，因为警察们一天到晚找他们麻烦，大大影响了他们 的生意。于是黑白两道同时展开了抓拿凶手行动。 最终人们还是从一位卖气球的盲人小贩处获得线索，他曾经卖过气球给于凶手一同前来的小女孩，他根据凶手的口哨声认出了此人经常来买气球。聪明的小贩在凶手背后写了个字母“M”，于是警查们开始追寻这个凶手“M”（彼得•洛 Peter Lorre 饰）。,剧情|惊悚|犯罪,1931,8.067,2358,弗里德里希·朗,109,,非常anger|非常tension|非常sadness,sadness|tension|anger,5,222
1064486,蜗牛回忆录,Memoir of a Snail,喜欢收集蜗牛的女孩格蕾丝（莎拉·斯努克 Sarah Snook 配音）在被迫与双胞胎吉尔伯特（柯蒂·斯密特-麦菲 Kodi Smit-McPhee 配音）分开后，结识了古怪的老奶奶萍奇（杰基·韦佛 Jacki Weaver 配音），逐渐找到新的希望和快乐。,动画|剧情|喜剧,2024,8.065,695,亚当·艾略特,95,,非常joy|非常sadness,joy|sadness,4,223
62,2001太空漫游,2001: A Space Odyssey,为了解开神秘的石柱突然屹立于地面并攻击人的秘密，原子动力太空般帝斯卡巴里号出发飞往距离八亿公里远的木星。此宇宙飞船的成员包括波曼船长、布鲁飞行员及三个在圆筒内冬眠的队员等五人。途中电脑HAL发生错乱，破坏了冬眠装置，布鲁被诱出船外，于黑暗的太空中被杀，波曼船长则被困在母船中，与之展开生死格斗，结果人类终于获胜。不久宇宙飞船在进入木星的轨道后，因船长发现某地有与月球上的石柱一模一样的东西，就驶向它，却发生意外。当他醒来时，看见自已正和宇宙飞船在路易十六的寝室中。超越时间与空间，所有的一切东西都消失于白光之中后，飘浮在太空上的绿色地球，由一胎儿看守着，此胎儿正是波曼转世而成的，正继续等待着自己出生的日子。这部内容以不远的未来为背景，在广阔的宇宙空间中，人类将面对不可思议之事。,科幻|悬疑|冒险,1968,8.063,12175,斯坦利·库布里克,149,终极之旅。,引人深思|非常tension|情感强烈,tension,5,224
359940,三块广告牌,"Three Billboards Outside Ebbing, Missouri",在女儿谋杀案过去几个月仍未找到肇事者之后，女主人公Mildred Hayes决定走出一招险棋：制作了三块广告牌立在通往她居住的小镇道路上，牌上标语径直向当地警察局长William Willoughby发问“为什么还没有抓到凶手？”而当局长的二把手Dixon——一位有恋母情结、不成熟且有暴力倾向的警官参与调查这桩案件后，女主角同Ebbing小镇执法部门之间的战斗则愈演愈烈。,犯罪|剧情,2017,8.061,10579,马丁·麦克唐纳,115,,非常anger|值得一看|情感真挚,anger,3,225
762975,紫心之恋,Purple Hearts,梦想成为音乐人的女孩和即将出征的海军陆战队员出于各自的需要同意形婚，但一场悲剧很快令他们虚假的关系变得真实起来。,爱情|剧情,2022,8.1,2775,伊丽莎白·艾伦·罗森鲍姆,122,,非常hope|悲伤但充满希望|非常sadness,sadness|hope,0,226
4348,傲慢与偏见,Pride & Prejudice,"根据简·奥斯汀同名小说改编。伊丽莎白·班纳特(凯拉·奈特丽 饰)出身于小地主家庭，有四个姐妹，母亲班纳特太太整天操心着为女儿物色称心如意的丈夫。新来的邻居宾格来先生和他的朋友达西（马修·麦克菲迪恩 饰）打破了她们一家人单调的乡村生活。宾格来和伊丽莎白的姐姐简·班纳特互生情愫；达西对善良聪明的伊丽莎白产生了好感，而伊丽莎白却对达西不可一世的傲慢心存偏见，不接受他的感情。然而，世事难料，宾格来和简·班纳特因为误会，关系危在旦夕；达西的种种作为，展示了性格中和伊丽莎白相同的善良一面，逐渐赢得了伊丽莎白的好感。两对有情人能否终成眷属？班纳特姐妹们能否得到自己想要的生活？ 简·奥斯汀笔下十九世纪初英国乡村生活和社会风貌，重新展现在大银幕上。",剧情|爱情,2005,8.058,8491,乔·赖特,129,,值得推荐|非常joy|情感丰富,joy,5,227
7347,精英部队,Tropa de Elite,　　时1997年，教皇即将来此视察，高层要求纳斯西蒙（Wagner Moura 饰）所率领的这支精英部队在最短时间内肃清贫民窟内的毒品链。厌倦刀光血影的纳斯西蒙将心思放在了妻子和尚未出世的婴儿身上，他将任务交给了两个热血且充满理想的年青人——内图（Caio Junqueira 饰）和马提阿斯（André Ramiro 饰）。他们俩都不满警察队伍的腐败，决心在精英部队中大展身手……,剧情|动作|犯罪,2007,8.057,2591,何塞·帕迪里亚,115,在里约的街上只有精英才能生存,非常anger|非常tension,anger|tension,3,228
133919,婚姻生活,Scener ur ett äktenskap,玛丽是律师，约翰是精神学讲师，二人结婚十余载，最初像一对恩爱的中产夫妻，与互相折磨的另一对夫妻成强烈对比。但后来他们自己的婚姻也出现了危机，各自分开发展。当他们再见面时，两人都惊异于对方的从容自信。,剧情|爱情,1974,8.1,387,英格玛·伯格曼,169,,非常loneliness|非常joy|非常love|温暖治愈,joy|loneliness|love,0,229
439,甜蜜的生活,La dolce vita,一系列故事讲述了一位住在罗马、风流成性的八卦小报记者一周的生活。,喜剧|剧情,1960,8.1,1972,费德里科·费里尼,174,,非常love|非常sadness,sadness|love,2,230
